id,title,content,thank_count,customer_id,rating,created_at,customer_name,purchased_at
,Rất không hài lòng,*** shop làm ăn như *** đt bị lỗi nt ko rep,1,29636673,1,1701696806,Hồ Văn Lăng ,1701396680
,Cực kì hài lòng,"Sản phẩm rất tốt cầm chắc chắn, loa to đúng ý mình mong muốn . Thank sop",0,15764060,5,1680704224,Tuan Anh,1680531654
,Cực kì hài lòng,"Hàng sang trọng, đúng như hình 👍👍👍",0,15654800,5,1687886899,Lê Như Lê,1687545852
,Cực kì hài lòng,,0,14116927,5,1665578956,Khoa Phan Đăng,1664545411
,Hài lòng,,0,19266012,4,1665056208,trần văn hiếu,1664198730
,Rất không hài lòng,"Đặt hàng từ 27/12 đợi mãi đến 3/01/2023 mới nhận được. mà trước đấy đã nhắc shop cần lấy máy trước tết DL để đem về quê biếu PH. 
Chất lượng SP để time trả lời",2,24852622,1,1672807266,anh tuan,1672125162
,Rất không hài lòng,"Đặt hàng từ 27/12 đợi mãi đến 3/01/2023 mới nhận được. mà trước đấy đã nhắc shop cần lấy máy trước tết DL để đem về quê biếu PH. 
Chất lượng SP để time trả lời",2,24852622,1,1672807266,anh tuan,1672125162
,Rất không hài lòng,Tự động khởi động lại nguồn thường xuyên,0,8578705,1,1673769013,Dũng Phan,1670639300
,Cực kì hài lòng,Ok,0,8974706,5,1675651332,Đỗ Ngọc Nam,1668948725
,Hài lòng,,0,962317,4,1674990304,Ngũ Hồng Minh Phương,1664157971
,Hài lòng,,0,10781553,4,1673428146,Thanh Phúc,1673243257
,Cực kì hài lòng,,0,6318202,5,1673338435,Hoàng Hà Trang,1672561025
,Hài lòng,,0,12145616,4,1670829877,Thanh Nguyen,1670558829
,Cực kì hài lòng,,0,28328354,5,1666168841,Oanh Lưu,1665723449
,Rất không hài lòng,Tự động khởi động lại nguồn thường xuyên,0,8578705,1,1673769013,Dũng Phan,1670639300
,Cực kì hài lòng,Ok,0,8974706,5,1675651332,Đỗ Ngọc Nam,1668948725
,Hài lòng,,0,962317,4,1674990304,Ngũ Hồng Minh Phương,1664157971
,Hài lòng,,0,10781553,4,1673428146,Thanh Phúc,1673243257
,Cực kì hài lòng,,0,6318202,5,1673338435,Hoàng Hà Trang,1672561025
,Hài lòng,,0,12145616,4,1670829877,Thanh Nguyen,1670558829
,Cực kì hài lòng,,0,28328354,5,1666168841,Oanh Lưu,1665723449
,Cực kì hài lòng,"sản phẩm giao nhanh hơn dự kiến, tính mua có loa ngoài nhưng về không có do sơ suất chỉ nhìn hình không đọc thông tin sản phẩm,nói chung xài ok.",0,21737647,5,1652252722,Hoài Hiệp,1651719213
,Cực kì hài lòng,"giao hàng đúng yêu cầu, cầm chắc tay, rất tiện cho người nhà nghe gọi hỏi thăm nhau.",0,14403453,5,1622601150,trương hoàng minh,1622369878
,Cực kì hài lòng,,0,23274976,5,1663133776,Nguyễn Thị Thu Trang ,1655719425
,Hài lòng,,0,16794836,4,1641453893,Nguyen Duy Hai,1635558882
,Cực kì hài lòng,Ắc nét. Sử dụng tốt.,0,11622907,5,1624073688,Nguyễn Phương,1623653566
,Cực kì hài lòng,,0,11225233,5,1624335925,Trần Hữu Danh,1623921409
,Cực kì hài lòng,,0,13432563,5,1610333806,Trần Thanh Sabg,1608174441
,Cực kì hài lòng,"rất hài lòg khi nhận hàng ,xài rất ổn,đag dự định mua thêm 1 cái như vậy nữa",0,12386494,5,1573110823,Thư Lê,1572185977
,Cực kì hài lòng,Hài lòng,0,18048442,5,1597251416,Bùi Viết Thông,1597030432
,Hài lòng,,0,11501264,4,1599927061,Nhung Hama,1598758659
,Cực kì hài lòng,"sản phẩm giao nhanh hơn dự kiến, tính mua có loa ngoài nhưng về không có do sơ suất chỉ nhìn hình không đọc thông tin sản phẩm,nói chung xài ok.",0,21737647,5,1652252722,Hoài Hiệp,1651719213
,Cực kì hài lòng,"giao hàng đúng yêu cầu, cầm chắc tay, rất tiện cho người nhà nghe gọi hỏi thăm nhau.",0,14403453,5,1622601150,trương hoàng minh,1622369878
,Cực kì hài lòng,,0,23274976,5,1663133776,Nguyễn Thị Thu Trang ,1655719425
,Hài lòng,,0,16794836,4,1641453893,Nguyen Duy Hai,1635558882
,Cực kì hài lòng,Ắc nét. Sử dụng tốt.,0,11622907,5,1624073688,Nguyễn Phương,1623653566
,Cực kì hài lòng,,0,11225233,5,1624335925,Trần Hữu Danh,1623921409
,Cực kì hài lòng,,0,13432563,5,1610333806,Trần Thanh Sabg,1608174441
,Cực kì hài lòng,"rất hài lòg khi nhận hàng ,xài rất ổn,đag dự định mua thêm 1 cái như vậy nữa",0,12386494,5,1573110823,Thư Lê,1572185977
,Cực kì hài lòng,Hài lòng,0,18048442,5,1597251416,Bùi Viết Thông,1597030432
,Hài lòng,,0,11501264,4,1599927061,Nhung Hama,1598758659
,Cực kì hài lòng,Máy hết pin phải kích sạc lại từ đầu có lẽ do tồn kho quá lâu. Mọi thứ đều ổn so với giá. Mn nên mua cho người già và học sinh với cấu hình giới hạn. Tiki thì luôn😁😋🤣🥰bán hàng chuẩn hơn.,2,12561476,5,1691035813,Phan Ngọc Danh,1690438456
,Hài lòng,"Chào các bạn. Hôm qua, lúc khoảng 4h chiều, thấy máy không bắt được Wifi, mình khởi động lại máy. Nhưng cho đến bây giờ, máy vẫn cứ chạy khởi động lại chứ không lên được. Lần khởi động lại chiều hôm qua là lần khởi động đầu tiên của máy bạn ạ. Bây giờ xử lý máy như thế nào, chỉ giúp mình với. Xin cảm ơn. Sđt, *** của mình: ***",0,18673952,4,1707287605,Dũng VbaMedia,1704446412
,Rất không hài lòng,"Sản phẩm là hàng đã bị sử dụng, chậm, có lúc bị đơ khi mình cài Facebook. Mình muốn trả hoặc đổi cái khác cho mình",0,15476349,1,1707827214,Ha Thuy Nga,1706264321
,Rất không hài lòng,Mình đặt mua hộ người nhà dùng được 3 tháng thì có hiện tượng loạn cảm ứng và đơ màn đến hôm nay thì không lên màn cắm sạc vẫn nhận. Cần được giải quyết từ shop,0,7815042,1,1701256446,Hoàng Minh Thụ,1689683960
,Cực kì hài lòng,"Máy đẹp, chụp ảnh ok,  màn hình cực lớn, pin 6000mA nên dt hơi nặng, thương hiệu Nokia thì uy tín",0,521993,5,1692238919,Mạnh Hà,1691933328
,Cực kì hài lòng,Tuyệt vời phiếu bảo hành đầy đủ,0,26380103,5,1711363670,đơn thuần Nguyễn,1711041327
,Bình thường,"Hiện tại máy đt Nokia đang có hiện tượng treo máy. Ko thể restart đc, shop liên hệ *** nhé. Tks",0,8030600,3,1692494493,Dam Quang Duc,1689835509
,Cực kì hài lòng,"Sản phẩm tốt, giao hàng nhanh hơn dự kiến",0,22936659,5,1708149298,Anh Thơ,1707902526
,Cực kì hài lòng,Chất lượng tốt trong tầm giá. Giao hàng đúng hẹn.,0,1673479,5,1697116183,Trần Đức Độ,1694193114
,Cực kì hài lòng,Rất tốt so với giá thành,0,20281790,5,1702352116,Loan Trinh,1699720102
,Cực kì hài lòng,Máy hết pin phải kích sạc lại từ đầu có lẽ do tồn kho quá lâu. Mọi thứ đều ổn so với giá. Mn nên mua cho người già và học sinh với cấu hình giới hạn. Tiki thì luôn😁😋🤣🥰bán hàng chuẩn hơn.,2,12561476,5,1691035813,Phan Ngọc Danh,1690438456
,Hài lòng,"Chào các bạn. Hôm qua, lúc khoảng 4h chiều, thấy máy không bắt được Wifi, mình khởi động lại máy. Nhưng cho đến bây giờ, máy vẫn cứ chạy khởi động lại chứ không lên được. Lần khởi động lại chiều hôm qua là lần khởi động đầu tiên của máy bạn ạ. Bây giờ xử lý máy như thế nào, chỉ giúp mình với. Xin cảm ơn. Sđt, *** của mình: ***",0,18673952,4,1707287605,Dũng VbaMedia,1704446412
,Rất không hài lòng,"Sản phẩm là hàng đã bị sử dụng, chậm, có lúc bị đơ khi mình cài Facebook. Mình muốn trả hoặc đổi cái khác cho mình",0,15476349,1,1707827214,Ha Thuy Nga,1706264321
,Rất không hài lòng,Mình đặt mua hộ người nhà dùng được 3 tháng thì có hiện tượng loạn cảm ứng và đơ màn đến hôm nay thì không lên màn cắm sạc vẫn nhận. Cần được giải quyết từ shop,0,7815042,1,1701256446,Hoàng Minh Thụ,1689683960
,Cực kì hài lòng,"Máy đẹp, chụp ảnh ok,  màn hình cực lớn, pin 6000mA nên dt hơi nặng, thương hiệu Nokia thì uy tín",0,521993,5,1692238919,Mạnh Hà,1691933328
,Cực kì hài lòng,Tuyệt vời phiếu bảo hành đầy đủ,0,26380103,5,1711363670,đơn thuần Nguyễn,1711041327
,Bình thường,"Hiện tại máy đt Nokia đang có hiện tượng treo máy. Ko thể restart đc, shop liên hệ *** nhé. Tks",0,8030600,3,1692494493,Dam Quang Duc,1689835509
,Cực kì hài lòng,"Sản phẩm tốt, giao hàng nhanh hơn dự kiến",0,22936659,5,1708149298,Anh Thơ,1707902526
,Cực kì hài lòng,Chất lượng tốt trong tầm giá. Giao hàng đúng hẹn.,0,1673479,5,1697116183,Trần Đức Độ,1694193114
,Cực kì hài lòng,Rất tốt so với giá thành,0,20281790,5,1702352116,Loan Trinh,1699720102
,Cực kì hài lòng,"Hàng nguyên đai nguyên kiện, bóc seal rất đã luôn. Máy nhỏ gọn, dễ mang theo, đọc đủ tư thế, ban đêm đèn không chói lóa như điện thoại nên rất dễ đọc. Màn hình mượt mượt, pin ổn không phải sạc thường xuyên nhưng tới dưới 10% là máy k cho đọc nữa phải đi sạc nha :) đi kèm máy là 1 tờ hướng dẫn siêu chi tiết của shop luôn. Mình chỉ cần cài font và từ điển, sử dụng trình duyệt của máy nên mình chưa phải hỏi shop gì, đọc hướng dẫn là đủ rồi :) đã trải qua 2 đợt update nhưng shop cũng update font theo luôn nên mình không gặp trở ngại gì khi dùng máy. Giá máy ở đây rẻ hơn chỗ khác mà hong có gì phải chê hết :) đây là em máy đọc sách đầu tiên mình mua cũng hơi lo lắng vì shop hong có web riêng như những chỗ khác nhưng rất vui vì đã chọn tin tưởng shop. Chúc shop ăn nên làm ra nhập em Clara 2e về 🤣🤣 có thưởng tết mình quay lại hốt.

Xém quên cái túi tặng kèm của shop cũng dày dặn lắm, khuyến khích các bạn nên mua kèm cho an tâm :)))",0,253186,5,1664164949,Nguyễn Thị Như Ý,1658295799
,Cực kì hài lòng,"Máy mới rất đẹp ạ
Shop hỗ trợ nhiệt tình
Còn được tặng cả túi đựng máy",1,5728787,5,1673781096,Nguyễn thị tố Dung,1673335959
,Cực kì hài lòng,"hàng dùng tốt, máy mới nguyên seal",0,11270250,5,1645797984,Nguyễn Hải Đăng,1645451662
,Cực kì hài lòng,,0,13938602,5,1690213582,Olala Hùng,1684420053
,Cực kì hài lòng,"Máy đẹp, nguyên seal, copy fonts, chép sách vào là chiến thôi",2,265573,5,1650071751,Huynh Nguyen,1649651280
,Cực kì hài lòng,"giao nhanh hơn dự kiến, máy xài ổn.",1,8369659,5,1655819350,Bùi Ngọc Luân,1655419766
,Cực kì hài lòng,Shop tư vấn nhiệt tình,0,8356785,5,1645880387,Lê Thu Trang,1645541480
,Cực kì hài lòng,"Máy xịn, nguyên seal. Shop tư vấn, hỗ trợ nhiệt tình.",0,187595,5,1651845789,Nguyễn  Hiệp,1651548413
,Hài lòng,,0,736593,4,1670232986,Duy Nhp,1662132659
,Cực kì hài lòng,,0,25593193,5,1666920462,Huỳnh nguyễn,1664981181
,Cực kì hài lòng,"Hàng nguyên đai nguyên kiện, bóc seal rất đã luôn. Máy nhỏ gọn, dễ mang theo, đọc đủ tư thế, ban đêm đèn không chói lóa như điện thoại nên rất dễ đọc. Màn hình mượt mượt, pin ổn không phải sạc thường xuyên nhưng tới dưới 10% là máy k cho đọc nữa phải đi sạc nha :) đi kèm máy là 1 tờ hướng dẫn siêu chi tiết của shop luôn. Mình chỉ cần cài font và từ điển, sử dụng trình duyệt của máy nên mình chưa phải hỏi shop gì, đọc hướng dẫn là đủ rồi :) đã trải qua 2 đợt update nhưng shop cũng update font theo luôn nên mình không gặp trở ngại gì khi dùng máy. Giá máy ở đây rẻ hơn chỗ khác mà hong có gì phải chê hết :) đây là em máy đọc sách đầu tiên mình mua cũng hơi lo lắng vì shop hong có web riêng như những chỗ khác nhưng rất vui vì đã chọn tin tưởng shop. Chúc shop ăn nên làm ra nhập em Clara 2e về 🤣🤣 có thưởng tết mình quay lại hốt.

Xém quên cái túi tặng kèm của shop cũng dày dặn lắm, khuyến khích các bạn nên mua kèm cho an tâm :)))",0,253186,5,1664164949,Nguyễn Thị Như Ý,1658295799
,Cực kì hài lòng,"Máy mới rất đẹp ạ
Shop hỗ trợ nhiệt tình
Còn được tặng cả túi đựng máy",1,5728787,5,1673781096,Nguyễn thị tố Dung,1673335959
,Cực kì hài lòng,"hàng dùng tốt, máy mới nguyên seal",0,11270250,5,1645797984,Nguyễn Hải Đăng,1645451662
,Cực kì hài lòng,,0,13938602,5,1690213582,Olala Hùng,1684420053
,Cực kì hài lòng,"Máy đẹp, nguyên seal, copy fonts, chép sách vào là chiến thôi",2,265573,5,1650071751,Huynh Nguyen,1649651280
,Cực kì hài lòng,"giao nhanh hơn dự kiến, máy xài ổn.",1,8369659,5,1655819350,Bùi Ngọc Luân,1655419766
,Cực kì hài lòng,Shop tư vấn nhiệt tình,0,8356785,5,1645880387,Lê Thu Trang,1645541480
,Cực kì hài lòng,"Máy xịn, nguyên seal. Shop tư vấn, hỗ trợ nhiệt tình.",0,187595,5,1651845789,Nguyễn  Hiệp,1651548413
,Hài lòng,,0,736593,4,1670232986,Duy Nhp,1662132659
,Cực kì hài lòng,,0,25593193,5,1666920462,Huỳnh nguyễn,1664981181
,Cực kì hài lòng,"Ngoài hình đẹp dù nhìn hơi kiểu lúa lúa trung quốc tí :) có chỗ viền mạ đẹp, có chỗ khác thì nhìn lúa. Theo gu mình là vậy.

Chất lượng good trong giá này. Tính năng đúng và đủ như đăng trên gian hàng.

Gói hàng, giao hàng đều good.

Để coi xài bền không.",0,549631,5,1665609612,Phan Khánh,1664163550
,Cực kì hài lòng,"Tôi mua 02 cái, điện thoại chắc chắn, màn hình to, chuông to, bàn phím to dễ dùng cho người có tuổi, nhiều tính năng, rất ổn, sau 1 tuần thấy dùng ổn, sau này chưa biết thế nào.",0,6417412,5,1664707627,nhiên triệu,1664157117
,Cực kì hài lòng,"Mẫu đẹp, nghe to rỏ",0,2202213,5,1707401909,Nguyễn Văn Lâm,1706454982
,Cực kì hài lòng,,0,21371649,5,1688700139,nguyen huu loc,1688550277
,Cực kì hài lòng,sản phẩm đẹp,0,8273923,5,1667361533,Nam Ho,1666412056
,Cực kì hài lòng,,0,21371649,5,1684751316,nguyen huu loc,1684502776
,Cực kì hài lòng,"Màn hình rõ, đt đẹp. Sài ok",0,763165,5,1652759248,DOAN THI NGOC VAN,1652407451
,Cực kì hài lòng,,0,13845855,5,1676538056,Hoang Vo,1675736691
,Cực kì hài lòng,,0,8513631,5,1676029641,Nguyen Dinh Cuong,1667963098
,Cực kì hài lòng,Qua tot luon🫶🫶🗣,0,11810952,5,1655871888,Lê Thị Kim Vui,1653624380
,Cực kì hài lòng,"Ngoài hình đẹp dù nhìn hơi kiểu lúa lúa trung quốc tí :) có chỗ viền mạ đẹp, có chỗ khác thì nhìn lúa. Theo gu mình là vậy.

Chất lượng good trong giá này. Tính năng đúng và đủ như đăng trên gian hàng.

Gói hàng, giao hàng đều good.

Để coi xài bền không.",0,549631,5,1665609612,Phan Khánh,1664163550
,Cực kì hài lòng,"Tôi mua 02 cái, điện thoại chắc chắn, màn hình to, chuông to, bàn phím to dễ dùng cho người có tuổi, nhiều tính năng, rất ổn, sau 1 tuần thấy dùng ổn, sau này chưa biết thế nào.",0,6417412,5,1664707627,nhiên triệu,1664157117
,Cực kì hài lòng,"Mẫu đẹp, nghe to rỏ",0,2202213,5,1707401909,Nguyễn Văn Lâm,1706454982
,Cực kì hài lòng,,0,21371649,5,1688700139,nguyen huu loc,1688550277
,Cực kì hài lòng,sản phẩm đẹp,0,8273923,5,1667361533,Nam Ho,1666412056
,Cực kì hài lòng,,0,21371649,5,1684751316,nguyen huu loc,1684502776
,Cực kì hài lòng,"Màn hình rõ, đt đẹp. Sài ok",0,763165,5,1652759248,DOAN THI NGOC VAN,1652407451
,Cực kì hài lòng,,0,13845855,5,1676538056,Hoang Vo,1675736691
,Cực kì hài lòng,,0,8513631,5,1676029641,Nguyen Dinh Cuong,1667963098
,Cực kì hài lòng,Qua tot luon🫶🫶🗣,0,11810952,5,1655871888,Lê Thị Kim Vui,1653624380
,Cực kì hài lòng,"Mình còn nghèo và ít nhu cầu, mua chủ yếu để đi học đọc các file bài giảng và ghi chú, check mail, thỉnh thoảng coi phim, nên tablet giá rẻ là đủ. Amazon đáng tin cậy hơn các hãng TQ. Máy chạy mượt, Alexa nhạy và tiếp thu lệnh tốt, mình luyện phát âm tiếng Anh hằng ngày bằng cách ra lệnh cho nó ghi chú. Coi phim thì độ tương phản màu sắc cao nên coi khá đẹp. Một cái máy hợp với hssv. Cài Google store là chạy như android bình thường.",3,12918542,5,1676140262,NGUYỄN THỊ PHƯƠNG VY,1675586114
,Cực kì hài lòng,"Shop nhiệt tình, nhắn tin nhanh. Ai muốn tắt quảng cáo thì nhăn tin với shop. Máy có lúc mượt có lúc giật lác nhất là lúc mới mở máy vào buổi sáng, chắc do phải khoeir chạy lại nhiều thứ ngầm bên dưới. Không sử dụng được tiki app.",4,6427863,5,1656021520,Dai Doan,1655227228
,Hài lòng,"Đóng gói cẩn thận, giao khác màu, shop có note bên ngoài nếu không thích có thể không nhận
đơn hàng tặng kèm kính cường lực nhưng trong hộp không có kính cường lực, 😂😂😂",1,7938424,4,1686276408,Phan Văn Thanh Anh Nam,1685972700
,Cực kì hài lòng,"Mình đặt đêm  hôm trước, trưa hôm sau nhận được hàng, hàng ship siêu nhanh! Sản phẩm đóng gói cẩn thận và mới nguyên seal. Mình dùng được 1 ngày thì thấy chất lượng rất ổn. Các bạn nhớ hỏi shop để được hướng dẫn cài CH Play nhé. Mình rất hài lòng! Thanks",0,5672322,5,1645972281,Nguyen Duc Dung,1645894520
,Cực kì hài lòng,"Máy dùng quá ngon , màn to , loa to , pin trâu , không còn gì để chê luôn . Cài Chplay dễ dàng , lên YT có mấy bài hướng dẫn cài đặt . 
Shop giao hàng nhanh , đóng gói cực cẩn thận luôn .",3,5094358,5,1650020089,Hán Hồng Nam,1649134650
,Cực kì hài lòng,"ở xa nên giao hàng khá lâu, đó vướng lễ mình đặt cho con gái nên chọn màu hồng shop lại giao màu đen á, sản phẩm tốt, màn ok, pin xài rất lâu, loa nhỏ thôi chứ k phải quá lớn. giá này là rất ok. nên cho shop 5*",0,19406114,5,1652153595,Nami Swan,1651239552
,Cực kì hài lòng,"Máy rất ổn, màn hình to, nếu để xem youtube và làm những việc soạn thảo thông thường thì nó quá ổn so với giá",0,5869542,5,1703734843,Mai Thương,1689073624
,Cực kì hài lòng,"loa lớn pin tốt. ngon cho người già sài nha mọi người. chát amazon má mình ở VN sài á, tắt quảng cáo dùm.",0,1274,5,1662219299,Bebe Shop,1660667643
,Hài lòng,Dùng khá ổn. Vỏ hơi ộp ẹp. Cường lực mua trên mạng chứ ko bán ở quầy hay siêu thị bên ngoài. Không tặng ốp nên kiếm ốp hơi mệt. Ai dùng thì ủng hộ shop thấy tốt,0,12557881,4,1678667908,Quang Viet,1678376357
,Cực kì hài lòng,"Quá ngon, bổ ,rẻ cho một chiếc máy tính bảng. Màn đẹp, pin trâu (dùng ngày rưỡi vẫn còn 35%). Giao hàng nhanh.",0,1109157,5,1642007011,Lê Ngọc Phương,1641838109
,Cực kì hài lòng,"Mình còn nghèo và ít nhu cầu, mua chủ yếu để đi học đọc các file bài giảng và ghi chú, check mail, thỉnh thoảng coi phim, nên tablet giá rẻ là đủ. Amazon đáng tin cậy hơn các hãng TQ. Máy chạy mượt, Alexa nhạy và tiếp thu lệnh tốt, mình luyện phát âm tiếng Anh hằng ngày bằng cách ra lệnh cho nó ghi chú. Coi phim thì độ tương phản màu sắc cao nên coi khá đẹp. Một cái máy hợp với hssv. Cài Google store là chạy như android bình thường.",3,12918542,5,1676140262,NGUYỄN THỊ PHƯƠNG VY,1675586114
,Cực kì hài lòng,"Shop nhiệt tình, nhắn tin nhanh. Ai muốn tắt quảng cáo thì nhăn tin với shop. Máy có lúc mượt có lúc giật lác nhất là lúc mới mở máy vào buổi sáng, chắc do phải khoeir chạy lại nhiều thứ ngầm bên dưới. Không sử dụng được tiki app.",4,6427863,5,1656021520,Dai Doan,1655227228
,Hài lòng,"Đóng gói cẩn thận, giao khác màu, shop có note bên ngoài nếu không thích có thể không nhận
đơn hàng tặng kèm kính cường lực nhưng trong hộp không có kính cường lực, 😂😂😂",1,7938424,4,1686276408,Phan Văn Thanh Anh Nam,1685972700
,Cực kì hài lòng,"Mình đặt đêm  hôm trước, trưa hôm sau nhận được hàng, hàng ship siêu nhanh! Sản phẩm đóng gói cẩn thận và mới nguyên seal. Mình dùng được 1 ngày thì thấy chất lượng rất ổn. Các bạn nhớ hỏi shop để được hướng dẫn cài CH Play nhé. Mình rất hài lòng! Thanks",0,5672322,5,1645972281,Nguyen Duc Dung,1645894520
,Cực kì hài lòng,"Máy dùng quá ngon , màn to , loa to , pin trâu , không còn gì để chê luôn . Cài Chplay dễ dàng , lên YT có mấy bài hướng dẫn cài đặt . 
Shop giao hàng nhanh , đóng gói cực cẩn thận luôn .",3,5094358,5,1650020089,Hán Hồng Nam,1649134650
,Cực kì hài lòng,"ở xa nên giao hàng khá lâu, đó vướng lễ mình đặt cho con gái nên chọn màu hồng shop lại giao màu đen á, sản phẩm tốt, màn ok, pin xài rất lâu, loa nhỏ thôi chứ k phải quá lớn. giá này là rất ok. nên cho shop 5*",0,19406114,5,1652153595,Nami Swan,1651239552
,Cực kì hài lòng,"Máy rất ổn, màn hình to, nếu để xem youtube và làm những việc soạn thảo thông thường thì nó quá ổn so với giá",0,5869542,5,1703734843,Mai Thương,1689073624
,Cực kì hài lòng,"loa lớn pin tốt. ngon cho người già sài nha mọi người. chát amazon má mình ở VN sài á, tắt quảng cáo dùm.",0,1274,5,1662219299,Bebe Shop,1660667643
,Hài lòng,Dùng khá ổn. Vỏ hơi ộp ẹp. Cường lực mua trên mạng chứ ko bán ở quầy hay siêu thị bên ngoài. Không tặng ốp nên kiếm ốp hơi mệt. Ai dùng thì ủng hộ shop thấy tốt,0,12557881,4,1678667908,Quang Viet,1678376357
,Cực kì hài lòng,"Quá ngon, bổ ,rẻ cho một chiếc máy tính bảng. Màn đẹp, pin trâu (dùng ngày rưỡi vẫn còn 35%). Giao hàng nhanh.",0,1109157,5,1642007011,Lê Ngọc Phương,1641838109
,Cực kì hài lòng,"Máy rẻ, phù hợp mua cho bé học và chơi. Lên google search cách cài CH play là tải được mọi app của android. Loại máy này có nơi bán ốp cho bé xài, ốp vào là bao bền. Nói chung ko có gì để chê với tầm giá này.",0,21810601,5,1673688045,hồng vân,1671023024
,Cực kì hài lòng,Không,0,29455061,5,1700237080,Luong van hop,1696211689
,Rất không hài lòng,"Mấy kg sử dụng được, kg bao giờ mua đồ điện tử nữa",0,8301584,1,1675561376,Cty TNHH Sau Lu Long An,1669549981
,Cực kì hài lòng,Máy pin dùng tương đối lâu. Dùng cài app cho bé học rất tiện,2,22143328,5,1659517320,Bui Luyen,1654051990
,Cực kì hài lòng,"Máy ổn, sau khi cài CH play thì có thể tải tất cả các app của Androi",0,10849635,5,1668156929,Nguyễn Thiện Khôi,1652326755
,Hài lòng,,0,29339672,4,1692317214,Ninh Văn Thiện,1691670938
,Bình thường,K sử dụng hđh androi hoặc ios nên thiếu một số ứng dụng cần,0,13853313,3,1667088953,Thức,1665968986
,Cực kì hài lòng,"Máy ổn, dùng rất tốt so với tầm giá",0,10849635,5,1668157038,Nguyễn Thiện Khôi,1652326755
,Hài lòng,,0,20127311,4,1665615190,Kieu Oanh,1660640108
,Cực kì hài lòng,,0,6608098,5,1659455719,Thai Thi Thanh Phuong,1657207144
,Cực kì hài lòng,"Máy rẻ, phù hợp mua cho bé học và chơi. Lên google search cách cài CH play là tải được mọi app của android. Loại máy này có nơi bán ốp cho bé xài, ốp vào là bao bền. Nói chung ko có gì để chê với tầm giá này.",0,21810601,5,1673688045,hồng vân,1671023024
,Cực kì hài lòng,Không,0,29455061,5,1700237080,Luong van hop,1696211689
,Rất không hài lòng,"Mấy kg sử dụng được, kg bao giờ mua đồ điện tử nữa",0,8301584,1,1675561376,Cty TNHH Sau Lu Long An,1669549981
,Cực kì hài lòng,Máy pin dùng tương đối lâu. Dùng cài app cho bé học rất tiện,2,22143328,5,1659517320,Bui Luyen,1654051990
,Cực kì hài lòng,"Máy ổn, sau khi cài CH play thì có thể tải tất cả các app của Androi",0,10849635,5,1668156929,Nguyễn Thiện Khôi,1652326755
,Hài lòng,,0,29339672,4,1692317214,Ninh Văn Thiện,1691670938
,Bình thường,K sử dụng hđh androi hoặc ios nên thiếu một số ứng dụng cần,0,13853313,3,1667088953,Thức,1665968986
,Cực kì hài lòng,"Máy ổn, dùng rất tốt so với tầm giá",0,10849635,5,1668157038,Nguyễn Thiện Khôi,1652326755
,Hài lòng,,0,20127311,4,1665615190,Kieu Oanh,1660640108
,Cực kì hài lòng,,0,6608098,5,1659455719,Thai Thi Thanh Phuong,1657207144
,Cực kì hài lòng,Hàng công tỷ.chính hãng.giá shop quá tốt.4G ok,0,10182058,5,1694138003,Nguyễn Ngọc Thắng,1693965809
,Cực kì hài lòng,Hàng chính hãng.Nokia .4G căng đét.máy đẹp .pin trâu. Giao hàng nhanh.tặng shop 5 sao,0,27131663,5,1661389160,Ngoc lê,1661239150
,Cực kì hài lòng,Hàng chính hãng Nokia .loa to.máy đẹp .pin trâu.nhỏ gọn.cho 5sao.giao hàng nhanh,0,28101839,5,1661940683,Phong Phu,1661765420
,Rất không hài lòng,mua hai chiếc hai màu shop lại giao cùng màu. vỏ hộp thì bị bóp méo,0,27786612,1,1657256659,tien dung,1657030687
,Rất không hài lòng,chọn màu đỏ lại giao màu xanh,0,27786612,1,1657256704,tien dung,1657030687
,Hài lòng,,0,667824,4,1653886789,Vy Phan,1653544167
,Hài lòng,,0,15892910,4,1647764645,Nguyen Kim Trong,1647219553
,Cực kì hài lòng,Hàng công tỷ.chính hãng.giá shop quá tốt.4G ok,0,10182058,5,1694138003,Nguyễn Ngọc Thắng,1693965809
,Cực kì hài lòng,Hàng chính hãng.Nokia .4G căng đét.máy đẹp .pin trâu. Giao hàng nhanh.tặng shop 5 sao,0,27131663,5,1661389160,Ngoc lê,1661239150
,Cực kì hài lòng,Hàng chính hãng Nokia .loa to.máy đẹp .pin trâu.nhỏ gọn.cho 5sao.giao hàng nhanh,0,28101839,5,1661940683,Phong Phu,1661765420
,Rất không hài lòng,mua hai chiếc hai màu shop lại giao cùng màu. vỏ hộp thì bị bóp méo,0,27786612,1,1657256659,tien dung,1657030687
,Rất không hài lòng,chọn màu đỏ lại giao màu xanh,0,27786612,1,1657256704,tien dung,1657030687
,Hài lòng,,0,667824,4,1653886789,Vy Phan,1653544167
,Hài lòng,,0,15892910,4,1647764645,Nguyen Kim Trong,1647219553
,Cực kì hài lòng,Tiki đóng gói quá OK .rất ưng cái bụng.rất hài lòng.tôi mua rất nhìu chỗ chỉ thấy tiki là OK nhất.,0,14783527,5,1710074179,phạm phú cường,1709114976
,Cực kì hài lòng,Máy đẹp.loa to rõ.Bh dài hạn.hỗ trợ 4G thì ngon rồi. Giao hàng nhanh .shop tư vấn nhiệt tình. 5 sao,0,27131663,5,1661389516,Ngoc lê,1661239150
,Hài lòng,,0,17212432,4,1709372712,Le Quyet Toan,1706712634
